Player,Games Played,Starts,Subbed off,Minutes Played,Passes,Passing Acc,Long Passes,Long Pass Acc,Pass per 90,Forward Passes,Backward Passes,Left Pass,Right Pass,Passing Acc Opponents Half,Passing Acc Own Half,Assists,Key Passes,Crosses,Crossing Acc,Shots,Shots on Target,Goals,Right Foot Goals,Left Foot Goals,Heading Goals,Other,Goals In Box,Goals Out Box,Free Kick Goals,Conversion Rate,Mins Per Goal,Clears,Blocks,Interceptions,Tackles,Tackles Won,Duels,Duels Won,Air Duels,Air Duels Won,Yellow Cards,Red Cards,Fouls Won,Fouls Conceded,Goals Conceded,Shot At,Saves,Save Rate,Clean Sheets,Catches,Punches,Drops,Penalties Saved,Clearances,Team,Subbed on
Connor Drought,1.0,1.0,1.0,66.0,20.0,85.0,2.0,0.0,27.3,4.0,4.0,0.0,12.0,88.9,75.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,0.0
Daniel Robles,3.0,2.0,1.0,192.0,70.0,65.7,5.0,40.0,32.8,22.0,13.0,15.0,20.0,58.8,67.9,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,6.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,1.0
Danny Leyva,5.0,4.0,1.0,354.0,255.0,83.5,30.0,56.7,64.8,67.0,37.0,69.0,82.0,77.4,88.2,0.0,2.0,4.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,10.0,4.0,46.0,19.0,6.0,1.0,1.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,1.0
Denso Ulysse,5.0,4.0,0.0,384.0,154.0,68.8,13.0,23.1,36.1,76.0,33.0,43.0,2.0,64.9,69.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,10.0,4.0,31.0,18.0,4.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,1.0
Enrique Montana,1.0,1.0,0.0,90.0,24.0,62.5,5.0,20.0,24.0,12.0,7.0,4.0,1.0,56.3,60.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,0.0
Handwalla Bwana,1.0,1.0,1.0,72.0,32.0,81.3,2.0,100.0,40.0,9.0,10.0,6.0,7.0,75.9,85.7,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,0.0
Henry Wingo,3.0,3.0,2.0,199.0,101.0,80.2,8.0,25.0,45.7,29.0,27.0,41.0,4.0,61.8,90.7,0.0,1.0,8.0,25.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,199.0,6.0,0.0,3.0,3.0,2.0,31.0,14.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,0.0
Jacob Castro,1.0,1.0,0.0,90.0,22.0,63.6,9.0,22.2,22.0,12.0,0.0,8.0,2.0,0.0,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,42.9,0.0,1.0,0.0,0.0,0.0,1.0,Tacoma Defiance,0.0
Jesse Daley,2.0,2.0,0.0,153.0,99.0,82.8,14.0,42.9,58.2,31.0,15.0,20.0,33.0,78.0,86.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,17.0,9.0,3.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,0.0
Joel Rydstrand,7.0,5.0,0.0,517.0,385.0,81.8,70.0,57.1,67.0,138.0,52.0,106.0,89.0,71.6,89.7,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,15.0,11.0,62.0,41.0,3.0,3.0,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,2.0
Jonathan Campbell,5.0,5.0,0.0,450.0,292.0,78.1,60.0,45.0,58.4,131.0,15.0,108.0,38.0,54.8,85.8,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,7.0,4.0,3.0,32.0,18.0,21.0,13.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,0.0
Jordy Delem,1.0,1.0,0.0,90.0,40.0,82.5,3.0,0.0,40.0,17.0,8.0,9.0,6.0,78.9,85.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,2.0,11.0,8.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,0.0
Joshua Atencio,4.0,3.0,1.0,271.0,180.0,83.3,30.0,50.0,59.8,50.0,27.0,52.0,51.0,75.3,89.6,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,12.0,8.0,36.0,17.0,4.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,1.0
Justin Dhillon,6.0,3.0,2.0,295.0,53.0,79.2,0.0,0.0,16.2,9.0,18.0,9.0,17.0,81.8,71.4,0.0,0.0,1.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,14.0,26.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,3.0
Marlon Vargas,9.0,4.0,2.0,480.0,196.0,71.9,19.0,47.4,36.8,58.0,44.0,33.0,61.0,63.8,85.3,0.0,5.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0,9.0,73.0,33.0,10.0,4.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,5.0
Matt Nance,5.0,4.0,0.0,377.0,186.0,78.0,23.0,47.8,44.4,78.0,38.0,2.0,68.0,66.0,87.4,0.0,4.0,9.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,7.0,7.0,6.0,38.0,15.0,14.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,1.0
Modou NDow,5.0,4.0,0.0,405.0,249.0,87.1,50.0,66.0,55.3,73.0,15.0,42.0,119.0,61.5,93.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,5.0,8.0,3.0,46.0,27.0,16.0,9.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,1.0
Nicholas Hinds,4.0,3.0,0.0,288.0,89.0,82.0,7.0,28.6,27.8,35.0,18.0,2.0,34.0,70.7,86.3,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,4.0,3.0,35.0,22.0,8.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,1.0
Nouhou Tolo,1.0,1.0,1.0,72.0,42.0,73.8,3.0,33.3,52.5,18.0,10.0,2.0,12.0,51.9,89.5,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,14.0,12.0,9.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacoma Defiance,0.0
